product|familia|YEAR|MONTH|price_mean|Volumen|YearMonth
BERENJENA LARGA|HORTALIZAS|2018|1|1.3400413360833332|1057875|2018-1
BERENJENA LARGA|HORTALIZAS|2018|2|1.169811508|1224632|2018-2
BERENJENA LARGA|HORTALIZAS|2018|3|0.9813821779285714|1585427|2018-3
BERENJENA LARGA|HORTALIZAS|2018|4|0.6796286549333334|1583247|2018-4
BERENJENA LARGA|HORTALIZAS|2018|5|0.7982354799|1691531|2018-5
BERENJENA LARGA|HORTALIZAS|2018|6|0.6588055883636363|1207364|2018-6
BERENJENA LARGA|HORTALIZAS|2018|7|0.5714090641111111|940999|2018-7
BERENJENA LARGA|HORTALIZAS|2018|8|0.605689935|730769|2018-8
BERENJENA LARGA|HORTALIZAS|2018|9|1.196717260117647|767639|2018-9
BERENJENA LARGA|HORTALIZAS|2018|10|0.8183755771875|1275178|2018-10
BERENJENA LARGA|HORTALIZAS|2018|11|1.0916199813529412|1114459|2018-11
BERENJENA LARGA|HORTALIZAS|2018|12|1.101133764117647|1182040|2018-12
BERENJENA LARGA|HORTALIZAS|2019|1|1.5528681775882354|1113667|2019-1
BERENJENA LARGA|HORTALIZAS|2019|2|1.038207100909091|1403110|2019-2
BERENJENA LARGA|HORTALIZAS|2019|3|0.6156754386000001|1726470|2019-3
BERENJENA LARGA|HORTALIZAS|2019|4|0.6680122049285714|1825525|2019-4
BERENJENA LARGA|HORTALIZAS|2019|5|0.7148233247777778|1335706|2019-5
BERENJENA LARGA|HORTALIZAS|2019|6|0.7443276515714287|1057699|2019-6
BERENJENA LARGA|HORTALIZAS|2019|7|0.9071838620666667|953905|2019-7
BERENJENA LARGA|HORTALIZAS|2019|8|0.9932516338888888|697903|2019-8
BERENJENA LARGA|HORTALIZAS|2019|9|0.9129485646666667|1120601|2019-9
BERENJENA LARGA|HORTALIZAS|2019|10|0.5418692620000001|1506830|2019-10
BERENJENA LARGA|HORTALIZAS|2019|11|0.9930126807777779|1253067|2019-11
BERENJENA LARGA|HORTALIZAS|2019|12|0.7975052213125|1298437|2019-12
BERENJENA LARGA|HORTALIZAS|2020|1|1.5460919659999999|1089567|2020-1
BERENJENA LARGA|HORTALIZAS|2020|2|0.7827603463076923|1427849|2020-2
BERENJENA LARGA|HORTALIZAS|2020|3|0.7820594335|1475690|2020-3
BERENJENA LARGA|HORTALIZAS|2020|4|0.900131579|1406018|2020-4
BERENJENA LARGA|HORTALIZAS|2020|5|0.756611842125|1273236|2020-5
BERENJENA LARGA|HORTALIZAS|2020|6|0.56659722225|1353091|2020-6
BERENJENA LARGA|HORTALIZAS|2020|7|0.5703599519090908|1020328|2020-7
BERENJENA LARGA|HORTALIZAS|2020|8|0.8517171717|819647|2020-8
BERENJENA LARGA|HORTALIZAS|2020|9|1.1619047619166667|1036451|2020-9
BERENJENA LARGA|HORTALIZAS|2020|10|1.1434887217|1293916|2020-10
BERENJENA LARGA|HORTALIZAS|2020|11|0.6956498015|1386221|2020-11
BERRO|HORTALIZAS|2018|1|2.68|4143|2018-1
BERRO|HORTALIZAS|2018|2|0.6|2429|2018-2
BERRO|HORTALIZAS|2018|3|3.2|5369|2018-3
BERRO|HORTALIZAS|2018|4|3.2|6831|2018-4
BERRO|HORTALIZAS|2018|5|0.6|5860|2018-5
BERRO|HORTALIZAS|2018|6|0.6|5559|2018-6
BERRO|HORTALIZAS|2018|7|2.3333333333333335|6259|2018-7
BERRO|HORTALIZAS|2018|8|2.68|5045|2018-8
BERRO|HORTALIZAS|2018|9|5.8|4917|2018-9
BERRO|HORTALIZAS|2018|10|4.066666666666666|7610|2018-10
BERRO|HORTALIZAS|2018|11|0.6|3823|2018-11
BERRO|HORTALIZAS|2018|12|3.2|4581|2018-12
BERRO|HORTALIZAS|2019|1|2.68|18669|2019-1
BERRO|HORTALIZAS|2019|2|0.6|4213|2019-2
BERRO|HORTALIZAS|2019|3|3.912857142857143|12683|2019-3
BERRO|HORTALIZAS|2019|4|5.057142857142857|13218|2019-4
BERRO|HORTALIZAS|2019|5|5.8|15374|2019-5
BERRO|HORTALIZAS|2019|6|4.628571428571428|12742|2019-6
BERRO|HORTALIZAS|2019|7|4.8|7682|2019-7
BERRO|HORTALIZAS|2019|8|4.8|13994|2019-8
BERRO|HORTALIZAS|2019|9|7.32|10315|2019-9
BERRO|HORTALIZAS|2019|10|4.575|10185|2019-10
BERRO|HORTALIZAS|2019|11|4.35|6501|2019-11
BERRO|HORTALIZAS|2019|12|3.0999999999999996|5700|2019-12
BERRO|HORTALIZAS|2020|1|3.2105263156666664|3152|2020-1
BERRO|HORTALIZAS|2020|2|6.45|6273|2020-2
BERRO|HORTALIZAS|2020|3|6.633333333333333|5418|2020-3
BERRO|HORTALIZAS|2020|4|7.659999999999999|7781|2020-4
BERRO|HORTALIZAS|2020|5|5.35|4477|2020-5
BERRO|HORTALIZAS|2020|6|1.5|3387|2020-6
BERRO|HORTALIZAS|2020|7|1.5|2957|2020-7
BERRO|HORTALIZAS|2020|8|5.35|3820|2020-8
BERRO|HORTALIZAS|2020|9|6.633333333333333|6603|2020-9
BERRO|HORTALIZAS|2020|10|1.5|2196|2020-10
BERRO|HORTALIZAS|2020|11|5.75|3647|2020-11
BONIATO|HORTALIZAS|2018|1|1.5|414405|2018-1
BONIATO|HORTALIZAS|2018|2|1.5905952381428572|116865|2018-2
BONIATO|HORTALIZAS|2018|3|1.6|273250|2018-3
BONIATO|HORTALIZAS|2018|4|1.6000000000000003|99040|2018-4
BONIATO|HORTALIZAS|2018|5|1.6|32340|2018-5
BONIATO|HORTALIZAS|2018|6|1.6000000000000003|59810|2018-6
BONIATO|HORTALIZAS|2018|7|1.6|48400|2018-7
BONIATO|HORTALIZAS|2018|8|1.6|73010|2018-8
BONIATO|HORTALIZAS|2018|9|1.6000000000000003|33900|2018-9
BONIATO|HORTALIZAS|2018|10|1.0225|129200|2018-10
BONIATO|HORTALIZAS|2018|11|1.0|228560|2018-11
BONIATO|HORTALIZAS|2018|12|1.0|128600|2018-12
BONIATO|HORTALIZAS|2019|1|1.0|164680|2019-1
BONIATO|HORTALIZAS|2019|2|1.1673992673|259065|2019-2
BONIATO|HORTALIZAS|2019|3|1.2|119620|2019-3
BONIATO|HORTALIZAS|2019|4|1.4635714284999999|59930|2019-4
BONIATO|HORTALIZAS|2019|5|1.5|62650|2019-5
BONIATO|HORTALIZAS|2019|6|1.5|69835|2019-6
BONIATO|HORTALIZAS|2019|7|1.5|14570|2019-7
BONIATO|HORTALIZAS|2019|8|1.5|43750|2019-8
BONIATO|HORTALIZAS|2019|9|1.5|57700|2019-9
BONIATO|HORTALIZAS|2019|10|1.3429487179000001|138920|2019-10
BONIATO|HORTALIZAS|2019|11|1.0|137110|2019-11
BONIATO|HORTALIZAS|2019|12|1.0|108480|2019-12
BONIATO|HORTALIZAS|2020|1|1.0|82900|2020-1
BONIATO|HORTALIZAS|2020|2|1.0375|140835|2020-2
BONIATO|HORTALIZAS|2020|3|1.1|76210|2020-3
BONIATO|HORTALIZAS|2020|4|1.1|51210|2020-4
BONIATO|HORTALIZAS|2020|5|1.1|32800|2020-5
BONIATO|HORTALIZAS|2020|6|1.1|18470|2020-6
BONIATO|HORTALIZAS|2020|7|1.1|8790|2020-7
BONIATO|HORTALIZAS|2020|8|1.1|15310|2020-8
BONIATO|HORTALIZAS|2020|9|1.1|90430|2020-9
BONIATO|HORTALIZAS|2020|10|1.1|132732|2020-10
BONIATO|HORTALIZAS|2020|11|1.1|194390|2020-11
BORRAJA|HORTALIZAS|2018|1|0.9199999999999999|2987|2018-1
BORRAJA|HORTALIZAS|2018|2|0.9758333333333334|13154|2018-2
BORRAJA|HORTALIZAS|2018|3|1.1333333333333333|17809|2018-3
BORRAJA|HORTALIZAS|2018|4|1.3942307692|6837|2018-4
BORRAJA|HORTALIZAS|2018|5|1.4988095236666668|3401|2018-5
BORRAJA|HORTALIZAS|2018|6|1.55|8665|2018-6
BORRAJA|HORTALIZAS|2018|7|1.3|747|2018-7
BORRAJA|HORTALIZAS|2018|9|1.46|9111|2018-9
BORRAJA|HORTALIZAS|2018|10|1.2684343436666667|16374|2018-10
BORRAJA|HORTALIZAS|2018|11|1.1700000000000002|12507|2018-11
BORRAJA|HORTALIZAS|2018|12|1.2|4105|2018-12
BORRAJA|HORTALIZAS|2019|1|1.26|15464|2019-1
BORRAJA|HORTALIZAS|2019|2|1.3|6942|2019-2
BORRAJA|HORTALIZAS|2019|3|1.25|6336|2019-3
BORRAJA|HORTALIZAS|2019|4|1.45|2179|2019-4
BORRAJA|HORTALIZAS|2019|5|0.9|1667|2019-5
BORRAJA|HORTALIZAS|2019|6|1.0833333333333333|2385|2019-6
BORRAJA|HORTALIZAS|2019|7|1.45|592|2019-7
BORRAJA|HORTALIZAS|2019|8|1.2666666666666666|915|2019-8
BORRAJA|HORTALIZAS|2019|9|0.9|1834|2019-9
BORRAJA|HORTALIZAS|2019|10|1.175|2116|2019-10
BORRAJA|HORTALIZAS|2019|11|0.9333333333333332|2778|2019-11
BORRAJA|HORTALIZAS|2019|12|1.2861111111666668|13330|2019-12
BORRAJA|HORTALIZAS|2020|1|1.3166666666666667|5363|2020-1
BORRAJA|HORTALIZAS|2020|2|1.1300000000000001|3709|2020-2
BORRAJA|HORTALIZAS|2020|3|1.07916666675|9748|2020-3
BORRAJA|HORTALIZAS|2020|4|1.1|6142|2020-4
BORRAJA|HORTALIZAS|2020|5|1.0|478|2020-5
BORRAJA|HORTALIZAS|2020|6|1.0|624|2020-6
BORRAJA|HORTALIZAS|2020|7|1.0333333333333334|2218|2020-7
BORRAJA|HORTALIZAS|2020|8|1.0|67|2020-8
BORRAJA|HORTALIZAS|2020|9|1.0|1068|2020-9
BORRAJA|HORTALIZAS|2020|10|1.2166666666666668|5371|2020-10
BORRAJA|HORTALIZAS|2020|11|1.1166666666666667|3351|2020-11
BROCOLI|HORTALIZAS|2018|1|1.089746688142857|695082|2018-1
BROCOLI|HORTALIZAS|2018|2|0.773935025|871006|2018-2
BROCOLI|HORTALIZAS|2018|3|0.82535443725|680967|2018-3
BROCOLI|HORTALIZAS|2018|4|0.9858638444166666|697885|2018-4
BROCOLI|HORTALIZAS|2018|5|1.0793715056923077|729069|2018-5
BROCOLI|HORTALIZAS|2018|6|1.0955699035454545|695205|2018-6
BROCOLI|HORTALIZAS|2018|7|1.1797898551|405097|2018-7
BROCOLI|HORTALIZAS|2018|8|1.5280072463|548215|2018-8
BROCOLI|HORTALIZAS|2018|9|1.9698471054444444|570522|2018-9
BROCOLI|HORTALIZAS|2018|10|1.3802865961111113|746280|2018-10
BROCOLI|HORTALIZAS|2018|11|1.3921577380714285|697116|2018-11
BROCOLI|HORTALIZAS|2018|12|1.0360129658333335|730548|2018-12
BROCOLI|HORTALIZAS|2019|1|1.2599871483125|917269|2019-1
BROCOLI|HORTALIZAS|2019|2|1.1523015873333333|765250|2019-2
BROCOLI|HORTALIZAS|2019|3|1.1333550725384616|916814|2019-3
BROCOLI|HORTALIZAS|2019|4|1.5847489316153847|892587|2019-4
BROCOLI|HORTALIZAS|2019|5|1.1147287862857143|817213|2019-5
BROCOLI|HORTALIZAS|2019|6|1.814555137714286|595256|2019-6
BROCOLI|HORTALIZAS|2019|7|2.0317149759|653719|2019-7
BROCOLI|HORTALIZAS|2019|8|2.9765668674545456|407083|2019-8
BROCOLI|HORTALIZAS|2019|9|2.1342180042307692|539159|2019-9
BROCOLI|HORTALIZAS|2019|10|1.432486924388889|779210|2019-10
BROCOLI|HORTALIZAS|2019|11|1.6722375337692308|594171|2019-11
BROCOLI|HORTALIZAS|2019|12|1.5590992503846155|734927|2019-12
BROCOLI|HORTALIZAS|2020|1|1.4156508799285714|952460|2020-1
BROCOLI|HORTALIZAS|2020|2|1.1831190476|867750|2020-2
BROCOLI|HORTALIZAS|2020|3|1.35597807025|1042295|2020-3
BROCOLI|HORTALIZAS|2020|4|2.0528988603333334|1133126|2020-4
BROCOLI|HORTALIZAS|2020|5|1.8739269788333335|902698|2020-5
BROCOLI|HORTALIZAS|2020|6|2.1208974358|704849|2020-6
BROCOLI|HORTALIZAS|2020|7|1.714574915875|608998|2020-7
BROCOLI|HORTALIZAS|2020|8|1.491139394|626180|2020-8
BROCOLI|HORTALIZAS|2020|9|1.8625681726666667|702105|2020-9
BROCOLI|HORTALIZAS|2020|10|1.3595673076666666|892905|2020-10
BROCOLI|HORTALIZAS|2020|11|0.8934018759166666|751294|2020-11
BRÉCOL|HORTALIZAS|2018|1|0.7341723627272727|238362|2018-1
BRÉCOL|HORTALIZAS|2018|2|0.6368541667|162561|2018-2
BRÉCOL|HORTALIZAS|2018|3|1.0141967787000001|121547|2018-3
BRÉCOL|HORTALIZAS|2018|4|0.7458032245555555|174154|2018-4
BRÉCOL|HORTALIZAS|2018|5|0.6236208576666666|167301|2018-5
BRÉCOL|HORTALIZAS|2018|6|1.0483281004285714|204093|2018-6
BRÉCOL|HORTALIZAS|2018|7|1.0249141414|162907|2018-7
BRÉCOL|HORTALIZAS|2018|8|0.8473351648333334|121841|2018-8
BRÉCOL|HORTALIZAS|2018|9|2.034680862|136401|2018-9
BRÉCOL|HORTALIZAS|2018|10|1.4770661157272729|403113|2018-10
BRÉCOL|HORTALIZAS|2018|11|1.5464259259333335|259704|2018-11
BRÉCOL|HORTALIZAS|2018|12|0.8791013072|165209|2018-12
BRÉCOL|HORTALIZAS|2019|1|1.195004995|151009|2019-1
BRÉCOL|HORTALIZAS|2019|2|1.301111111142857|112496|2019-2
BRÉCOL|HORTALIZAS|2019|3|1.517443609|87710|2019-3
BRÉCOL|HORTALIZAS|2019|4|1.6474728488571428|128244|2019-4
BRÉCOL|HORTALIZAS|2019|5|0.811647727|184129|2019-5
BRÉCOL|HORTALIZAS|2019|6|2.0874183005714286|141105|2019-6
BRÉCOL|HORTALIZAS|2019|7|1.490833333375|110705|2019-7
BRÉCOL|HORTALIZAS|2019|8|1.8281781377500002|48077|2019-8
BRÉCOL|HORTALIZAS|2019|9|1.7956406166666667|201120|2019-9
BRÉCOL|HORTALIZAS|2019|10|1.1652988509|467144|2019-10
BRÉCOL|HORTALIZAS|2019|11|1.2606249999999999|154311|2019-11
BRÉCOL|HORTALIZAS|2019|12|1.415128998875|250652|2019-12
BRÉCOL|HORTALIZAS|2020|1|0.8694179895|191203|2020-1
BRÉCOL|HORTALIZAS|2020|2|0.868|45169|2020-2
BRÉCOL|HORTALIZAS|2020|3|2.003650793833333|89516|2020-3
BRÉCOL|HORTALIZAS|2020|4|2.23157894725|127759|2020-4
BRÉCOL|HORTALIZAS|2020|5|1.5125|96777|2020-5
BRÉCOL|HORTALIZAS|2020|6|1.6223627355555557|127492|2020-6
BRÉCOL|HORTALIZAS|2020|7|0.9499745741666666|100361|2020-7
BRÉCOL|HORTALIZAS|2020|8|1.0761988305|94324|2020-8
BRÉCOL|HORTALIZAS|2020|9|1.25975|269073|2020-9
BRÉCOL|HORTALIZAS|2020|10|1.6055|209352|2020-10
BRÉCOL|HORTALIZAS|2020|11|1.2855375457|220599|2020-11
BRÓCULI|HORTALIZAS|2018|1|0.9948622199999999|281070|2018-1
BRÓCULI|HORTALIZAS|2018|2|0.8147397047272729|238776|2018-2
BRÓCULI|HORTALIZAS|2018|3|0.7834586941818181|333462|2018-3
BRÓCULI|HORTALIZAS|2018|4|0.7234931245454546|382899|2018-4
BRÓCULI|HORTALIZAS|2018|5|0.7277989982857143|368942|2018-5
BRÓCULI|HORTALIZAS|2018|6|0.7133868446666667|284766|2018-6
BRÓCULI|HORTALIZAS|2018|7|0.7|271179|2018-7
BRÓCULI|HORTALIZAS|2018|8|0.706288243125|242787|2018-8
BRÓCULI|HORTALIZAS|2018|9|0.65|237076|2018-9
BRÓCULI|HORTALIZAS|2018|10|0.65|351416|2018-10
BRÓCULI|HORTALIZAS|2018|11|0.65|485167|2018-11
BRÓCULI|HORTALIZAS|2018|12|0.76615039|388741|2018-12
BRÓCULI|HORTALIZAS|2019|1|0.7911542295|719342|2019-1
BRÓCULI|HORTALIZAS|2019|2|1.0114285714615385|575967|2019-2
BRÓCULI|HORTALIZAS|2019|3|0.8124369748|489890|2019-3
BRÓCULI|HORTALIZAS|2019|4|1.2044318181818183|423568|2019-4
BRÓCULI|HORTALIZAS|2019|5|0.6148935786666666|473045|2019-5
BRÓCULI|HORTALIZAS|2019|6|1.7551388889000001|289673|2019-6
BRÓCULI|HORTALIZAS|2019|7|1.2039673913333333|313022|2019-7
BRÓCULI|HORTALIZAS|2019|8|1.3849786325|179351|2019-8
BRÓCULI|HORTALIZAS|2019|9|1.216977053857143|263670|2019-9
BRÓCULI|HORTALIZAS|2019|10|1.422320752125|448349|2019-10
BRÓCULI|HORTALIZAS|2019|11|1.6447453703333332|331501|2019-11
BRÓCULI|HORTALIZAS|2019|12|1.0444362655384616|348628|2019-12
BRÓCULI|HORTALIZAS|2020|1|0.702959656|471928|2020-1
BRÓCULI|HORTALIZAS|2020|2|0.6|107919|2020-2
BRÓCULI|HORTALIZAS|2020|3|1.2363247863333333|345945|2020-3
BRÓCULI|HORTALIZAS|2020|4|1.5570310244285714|504616|2020-4
BRÓCULI|HORTALIZAS|2020|5|1.3594215686|368047|2020-5
BRÓCULI|HORTALIZAS|2020|6|1.7455555555555557|306784|2020-6
BRÓCULI|HORTALIZAS|2020|7|1.7376178974444445|256402|2020-7
BRÓCULI|HORTALIZAS|2020|8|1.7035714287142856|209937|2020-8
BRÓCULI|HORTALIZAS|2020|9|1.7|295784|2020-9
BRÓCULI|HORTALIZAS|2020|10|1.3497953216666667|432138|2020-10
BRÓCULI|HORTALIZAS|2020|11|0.8252585378888889|311079|2020-11
CALABACINE|HORTALIZAS|2018|1|0.8661960330714286|1588903|2018-1
CALABACINE|HORTALIZAS|2018|2|0.858358585909091|1677375|2018-2
CALABACINE|HORTALIZAS|2018|3|0.7210232062727273|1494277|2018-3
CALABACINE|HORTALIZAS|2018|4|0.6563794870999999|1563679|2018-4
CALABACINE|HORTALIZAS|2018|5|0.7951777390000001|1423419|2018-5
CALABACINE|HORTALIZAS|2018|6|0.4866583416428571|1445070|2018-6
CALABACINE|HORTALIZAS|2018|7|0.38523453274999997|1119435|2018-7
CALABACINE|HORTALIZAS|2018|8|0.47632575757142853|828909|2018-8
CALABACINE|HORTALIZAS|2018|9|0.6535264957333333|1178019|2018-9
CALABACINE|HORTALIZAS|2018|10|1.0358936897|1122979|2018-10
CALABACINE|HORTALIZAS|2018|11|1.5292424242307694|1146764|2018-11
CALABACINE|HORTALIZAS|2018|12|0.9003424551428572|1387102|2018-12
CALABACINE|HORTALIZAS|2019|1|1.5255875863333335|1705515|2019-1
CALABACINE|HORTALIZAS|2019|2|0.8569841269999999|1521093|2019-2
CALABACINE|HORTALIZAS|2019|3|0.6515766259090909|1723064|2019-3
CALABACINE|HORTALIZAS|2019|4|0.7955994897142856|1600118|2019-4
CALABACINE|HORTALIZAS|2019|5|0.5217357788181819|1473111|2019-5
CALABACINE|HORTALIZAS|2019|6|0.8339254535|1331455|2019-6
CALABACINE|HORTALIZAS|2019|7|0.5981908832307693|1124982|2019-7
CALABACINE|HORTALIZAS|2019|8|0.52737344175|970925|2019-8
CALABACINE|HORTALIZAS|2019|9|0.5721982689411764|1178206|2019-9
CALABACINE|HORTALIZAS|2019|10|0.5571552115|1515659|2019-10
CALABACINE|HORTALIZAS|2019|11|0.8166540403636364|1248175|2019-11
CALABACINE|HORTALIZAS|2019|12|1.0180401429090908|1257678|2019-12
CALABACINE|HORTALIZAS|2020|1|1.7644420023846155|1391606|2020-1
CALABACINE|HORTALIZAS|2020|2|0.9875388889|1488313|2020-2
CALABACINE|HORTALIZAS|2020|3|0.7611771561818181|1563698|2020-3
CALABACINE|HORTALIZAS|2020|4|1.271243113|1739837|2020-4
CALABACINE|HORTALIZAS|2020|5|0.7337213339090909|1582426|2020-5
CALABACINE|HORTALIZAS|2020|6|0.5472089805714286|1450128|2020-6
CALABACINE|HORTALIZAS|2020|7|0.534905666|1271041|2020-7
CALABACINE|HORTALIZAS|2020|8|0.5819365914000001|875308|2020-8
CALABACINE|HORTALIZAS|2020|9|1.2488937740000001|1264693|2020-9
CALABACINE|HORTALIZAS|2020|10|1.3174448052142858|1678767|2020-10
CALABACINE|HORTALIZAS|2020|11|0.8564801206875|1694492|2020-11
CALABACÍN|HORTALIZAS|2018|1|1.0518839738823529|1556827|2018-1
CALABACÍN|HORTALIZAS|2018|2|1.0190479185625|1704374|2018-2
CALABACÍN|HORTALIZAS|2018|3|0.7908208037647059|1702728|2018-3
CALABACÍN|HORTALIZAS|2018|4|0.6197878780588235|1836706|2018-4
CALABACÍN|HORTALIZAS|2018|5|0.5540501395|1693236|2018-5
CALABACÍN|HORTALIZAS|2018|6|0.5130177046666666|1119745|2018-6
CALABACÍN|HORTALIZAS|2018|7|0.4050234007857143|940813|2018-7
CALABACÍN|HORTALIZAS|2018|8|0.41649688059999995|964991|2018-8
CALABACÍN|HORTALIZAS|2018|9|0.8042298265|991667|2018-9
CALABACÍN|HORTALIZAS|2018|10|0.9149660567272728|1229464|2018-10
CALABACÍN|HORTALIZAS|2018|11|1.6651832706|1251194|2018-11
CALABACÍN|HORTALIZAS|2018|12|0.8832120887647059|1298204|2018-12
CALABACÍN|HORTALIZAS|2019|1|1.3298130668235295|1692827|2019-1
CALABACÍN|HORTALIZAS|2019|2|1.033459429875|2222134|2019-2
CALABACÍN|HORTALIZAS|2019|3|0.650375939875|2161631|2019-3
CALABACÍN|HORTALIZAS|2019|4|0.7934797695999999|2109105|2019-4
CALABACÍN|HORTALIZAS|2019|5|0.564654953|1513951|2019-5
CALABACÍN|HORTALIZAS|2019|6|0.8141352277222222|932053|2019-6
CALABACÍN|HORTALIZAS|2019|7|0.46764172718181823|1130106|2019-7
CALABACÍN|HORTALIZAS|2019|8|0.4736018148|894932|2019-8
CALABACÍN|HORTALIZAS|2019|9|0.6172348485000001|1359658|2019-9
CALABACÍN|HORTALIZAS|2019|10|0.6417569616428571|1479988|2019-10
CALABACÍN|HORTALIZAS|2019|11|1.04316278975|1557451|2019-11
CALABACÍN|HORTALIZAS|2019|12|0.9145734388|1427912|2019-12
CALABACÍN|HORTALIZAS|2020|1|1.4109625917222222|1503310|2020-1
CALABACÍN|HORTALIZAS|2020|2|0.6807198781363636|2056604|2020-2
CALABACÍN|HORTALIZAS|2020|3|1.0624655648181818|2132374|2020-3
CALABACÍN|HORTALIZAS|2020|4|1.0474242424545455|1902823|2020-4
CALABACÍN|HORTALIZAS|2020|5|0.634192708375|1390379|2020-5
CALABACÍN|HORTALIZAS|2020|6|0.511092314117647|1074856|2020-6
CALABACÍN|HORTALIZAS|2020|7|0.5144060898666667|817771|2020-7
CALABACÍN|HORTALIZAS|2020|8|0.524360119|723821|2020-8
CALABACÍN|HORTALIZAS|2020|9|0.9693939392727273|1091484|2020-9
CALABACÍN|HORTALIZAS|2020|10|1.1604801921428571|1167359|2020-10
CALABACÍN|HORTALIZAS|2020|11|1.1909126984615386|1530180|2020-11
CALABAZA|HORTALIZAS|2018|1|0.5058823529411764|873891|2018-1
CALABAZA|HORTALIZAS|2018|2|0.4933333333333333|820069|2018-2
CALABAZA|HORTALIZAS|2018|3|0.578485198125|1022881|2018-3
CALABAZA|HORTALIZAS|2018|4|0.6033333333333334|800731|2018-4
CALABAZA|HORTALIZAS|2018|5|0.6111111111111112|691254|2018-5
CALABAZA|HORTALIZAS|2018|6|0.6578703703703703|575480|2018-6
CALABAZA|HORTALIZAS|2018|7|0.6365384615384616|397468|2018-7
CALABAZA|HORTALIZAS|2018|8|0.6194107322222222|436554|2018-8
CALABAZA|HORTALIZAS|2018|9|0.5231707317073171|469610|2018-9
CALABAZA|HORTALIZAS|2018|10|0.5034939989245283|769690|2018-10
CALABAZA|HORTALIZAS|2018|11|0.5262360902|561879|2018-11
CALABAZA|HORTALIZAS|2018|12|0.4813374125869565|686916|2018-12
CALABAZA|HORTALIZAS|2019|1|0.5336661200754718|769687|2019-1
CALABAZA|HORTALIZAS|2019|2|0.5787118287297297|1000700|2019-2
CALABAZA|HORTALIZAS|2019|3|0.5835719757179487|909083|2019-3
CALABAZA|HORTALIZAS|2019|4|0.5803937815625|1133410|2019-4
CALABAZA|HORTALIZAS|2019|5|0.5978260869565217|1363353|2019-5
CALABAZA|HORTALIZAS|2019|6|0.7003571428611112|685866|2019-6
CALABAZA|HORTALIZAS|2019|7|0.7650948601081081|449951|2019-7
CALABAZA|HORTALIZAS|2019|8|0.8499432910392157|440069|2019-8
CALABAZA|HORTALIZAS|2019|9|0.8134032327906978|615024|2019-9
CALABAZA|HORTALIZAS|2019|10|0.7560048869122806|1080619|2019-10
CALABAZA|HORTALIZAS|2019|11|0.5872384906923076|797148|2019-11
CALABAZA|HORTALIZAS|2019|12|0.5306122448979592|591013|2019-12
CALABAZA|HORTALIZAS|2020|1|0.5348564102894737|859165|2020-1
CALABAZA|HORTALIZAS|2020|2|0.54744513246|1020221|2020-2
CALABAZA|HORTALIZAS|2020|3|0.5704503220243903|1160234|2020-3
CALABAZA|HORTALIZAS|2020|4|0.5689655172413793|1251953|2020-4
CALABAZA|HORTALIZAS|2020|5|0.7609188732173913|990196|2020-5
CALABAZA|HORTALIZAS|2020|6|0.8494080309565217|751174|2020-6
CALABAZA|HORTALIZAS|2020|7|0.8363636363636363|553275|2020-7
CALABAZA|HORTALIZAS|2020|8|0.7387096774193548|360991|2020-8
CALABAZA|HORTALIZAS|2020|9|0.7|556607|2020-9
CALABAZA|HORTALIZAS|2020|10|0.6791372369565217|850132|2020-10
CALABAZA|HORTALIZAS|2020|11|0.5998278682777778|643350|2020-11
CALÇOT|HORTALIZAS|2018|1|0.1085714285|2092980|2018-1
CALÇOT|HORTALIZAS|2018|2|0.11526984142857143|3565070|2018-2
CALÇOT|HORTALIZAS|2018|3|0.08997732414285713|5294865|2018-3
CALÇOT|HORTALIZAS|2018|4|0.08|1643280|2018-4
CALÇOT|HORTALIZAS|2018|5|0.08|83180|2018-5
CALÇOT|HORTALIZAS|2018|6|0.08|260|2018-6
CALÇOT|HORTALIZAS|2018|8|0.08|32415|2018-8
CALÇOT|HORTALIZAS|2018|9|0.08|10630|2018-9
CALÇOT|HORTALIZAS|2018|10|0.09995370366666667|95157|2018-10
CALÇOT|HORTALIZAS|2018|11|0.11326731625|782892|2018-11
CALÇOT|HORTALIZAS|2018|12|0.09|841646|2018-12
CALÇOT|HORTALIZAS|2019|1|0.099848485|2650367|2019-1
CALÇOT|HORTALIZAS|2019|2|0.112952381|4839007|2019-2
CALÇOT|HORTALIZAS|2019|3|0.13720057700000002|4751529|2019-3
CALÇOT|HORTALIZAS|2019|4|0.1366333334|1418958|2019-4
CALÇOT|HORTALIZAS|2019|5|0.13|83274|2019-5
CALÇOT|HORTALIZAS|2019|8|0.16|24500|2019-8
CALÇOT|HORTALIZAS|2019|9|0.16|8500|2019-9
CALÇOT|HORTALIZAS|2019|10|0.15933333333333333|85407|2019-10
CALÇOT|HORTALIZAS|2019|11|0.10839285700000001|713770|2019-11
CALÇOT|HORTALIZAS|2019|12|0.11000000000000001|1057673|2019-12
CALÇOT|HORTALIZAS|2020|1|0.11|2138923|2020-1
CALÇOT|HORTALIZAS|2020|2|0.1|5517559|2020-2
CALÇOT|HORTALIZAS|2020|3|0.091154401|2425424|2020-3
CALÇOT|HORTALIZAS|2020|4|0.086942356|336065|2020-4
CALÇOT|HORTALIZAS|2020|5|0.076666667|7125|2020-5
CALÇOT|HORTALIZAS|2020|8|0.07|15250|2020-8
CALÇOT|HORTALIZAS|2020|9|0.07|4700|2020-9
CALÇOT|HORTALIZAS|2020|10|0.07|206083|2020-10
