YEAR|MONTH|product|Volumen|Valor (miles de €)|Precio medio kg|Consumo per capita|Gasto per capita
2020|10|PLATANOS|55264.94|93993.44|1.7|1.25|2.12
2020|10|MANZANAS|51560.58|80253.44|1.56|1.16|1.81
2020|10|PERAS|26084.68|44372.81|1.7|0.59|1.0
2020|10|MELOCOTONES|13165.82|32898.48|2.5|0.3|0.74
2020|10|ALBARICOQUES|155.39|205.96|1.33|0.0|0.0
2020|10|FRESONES|1218.29|4844.54|3.98|0.03|0.11
2020|10|MELONES|39737.51|44238.72|1.11|0.9|1.0
2020|10|SANDIAS|9421.45|9490.5|1.01|0.21|0.21
2020|10|CIRUELAS|7142.77|14346.21|2.01|0.16|0.32
2020|10|CEREZAS|220.04|632.4|2.87|0.0|0.01
2020|10|UVAS|25329.51|60093.95|2.37|0.57|1.36
2020|10|KIWI|12491.2|45432.94|3.64|0.28|1.02
2020|10|PATATAS FRESCAS|95916.0|83644.14|0.87|2.16|1.89
2020|10|T.HORTALIZAS FRESCAS|251090.91|496897.93|1.98|5.66|11.21
2020|10|T.FRUTAS FRESCAS|379017.2|712633.15|1.88|8.54|16.08
2020|11|TOMATES|48644.85|87551.48|1.8|1.1|1.97
2020|11|CEBOLLAS|29522.24|36553.32|1.24|0.67|0.82
2020|11|LECHUGAS|15583.43|41557.28|2.67|0.35|0.94
2020|11|PIMIENTOS|19530.12|37862.19|1.94|0.44|0.85
2020|11|JUDIAS VERDES|6589.62|21713.5|3.3|0.15|0.49
2020|11|COLES|8192.86|9311.09|1.14|0.18|0.21
2020|11|NARANJAS|60360.94|70234.89|1.16|1.36|1.58
2020|11|MANDARINAS|49106.58|72536.43|1.48|1.11|1.64
2020|11|LIMONES|9798.4|16479.61|1.68|0.22|0.37
2020|11|PLATANOS|54888.95|88693.86|1.62|1.24|2.0
2020|11|MANZANAS|43081.7|67602.74|1.57|0.97|1.52
2020|11|PERAS|23814.58|40425.63|1.7|0.54|0.91
2020|11|MELOCOTONES|1740.22|4549.97|2.61|0.04|0.1
2020|11|ALBARICOQUES|85.1|145.17|1.71|0.0|0.0
2020|11|FRESONES|938.76|4223.57|4.5|0.02|0.1
2020|11|MELONES|12929.44|19804.29|1.53|0.29|0.45
2020|11|SANDIAS|637.46|860.28|1.35|0.01|0.02
2020|11|CIRUELAS|2198.18|4372.42|1.99|0.05|0.1
2020|11|CEREZAS|95.29|538.92|5.66|0.0|0.01
2020|11|UVAS|15918.49|42755.62|2.69|0.36|0.96
2020|11|KIWI|12253.15|41949.06|3.42|0.28|0.95
2020|11|PATATAS FRESCAS|89679.98|76899.34|0.86|2.02|1.73
2020|11|T.HORTALIZAS FRESCAS|238554.47|472592.86|1.98|5.38|10.66
2020|11|T.FRUTAS FRESCAS|341351.65|597092.66|1.75|7.7|13.47
