Year|Month_INICIO|Month_FIN|SECTOR|SUBSECTOR|PRODUCTO|PRECIO
2018|1|1||Hortícolas protegidos|TOMATE|0.46
2018|1|1||Hortícolas protegidos|TOMATE|0.55
2018|1|1||Hortícolas protegidos|TOMATE|0.66
2018|1|1||Hortícolas protegidos|TOMATE|0.3
2018|1|1||Hortícolas protegidos|TOMATE|0.73
2018|1|1||Hortícolas protegidos|TOMATE|0.54
2018|1|1||Hortícolas protegidos|TOMATE|0.32
2018|1|1||Hortícolas protegidos|TOMATE|0.69
2018|1|1||Hortícolas protegidos|TOMATE|1.47
2018|1|1||Hortícolas protegidos|TOMATE|0.62
2018|1|1||Hortícolas protegidos|TOMATE|0.24
2018|1|1||Hortícolas protegidos|TOMATE|0.5
2018|1|1||Hortícolas protegidos|TOMATE|0.26
2018|1|1||Hortícolas protegidos|TOMATE|0.53
2018|1|1||Hortícolas protegidos|TOMATE|0.75
2018|1|1||Hortícolas protegidos|TOMATE|0.52
2018|1|1||Hortícolas protegidos|TOMATE|0.8
2018|1|1||Hortícolas protegidos|TOMATE|1.13
2018|1|1||Hortícolas protegidos|TOMATE|1.86
2018|1|1||Hortícolas protegidos|TOMATE|0.33
2018|1|1||Hortícolas protegidos|TOMATE|1.23
2018|1|1||Hortícolas protegidos|TOMATE|0.58
2018|1|1||Hortícolas protegidos|TOMATE|1.43
2018|1|1||Hortícolas protegidos|TOMATE|1.14
2018|1|1||Hortícolas protegidos|TOMATE|1.34
2018|1|1||Hortícolas protegidos|TOMATE|1.12
2018|1|1||Hortícolas protegidos|TOMATE|1.28
2018|1|1||Hortícolas protegidos|TOMATE|0.8
2018|1|1||Hortícolas protegidos|TOMATE|0.49
2018|1|1||Hortícolas protegidos|TOMATE|0.74
2018|1|1||Hortícolas protegidos|TOMATE|0.44
2018|1|1||Hortícolas protegidos|TOMATE|0.27
2018|1|1||Hortícolas protegidos|TOMATE|0.49
2018|1|1||Hortícolas protegidos|TOMATE|0.33
2018|1|1||Hortícolas protegidos|TOMATE|0.64
2018|1|1||Hortícolas protegidos|TOMATE|0.66
2018|1|1||Hortícolas protegidos|TOMATE|0.59
2018|1|1||Hortícolas protegidos|TOMATE|0.62
2018|1|1||Hortícolas protegidos|TOMATE|0.6
2018|1|1||Hortícolas protegidos|TOMATE|0.28
2018|1|1||Hortícolas protegidos|TOMATE|0.62
2018|1|1||Hortícolas protegidos|TOMATE|0.74
2018|1|1||Hortícolas protegidos|TOMATE|0.48
2018|1|1||Hortícolas protegidos|TOMATE|0.87
2018|1|1||Hortícolas protegidos|TOMATE|1.22
2018|1|1||Hortícolas protegidos|TOMATE|1.37
2018|1|1||Hortícolas protegidos|TOMATE|0.57
2018|1|1||Hortícolas protegidos|TOMATE|1.11
2018|1|1||Hortícolas protegidos|TOMATE|1.8
2018|1|1||Hortícolas protegidos|TOMATE|1.02
2018|1|1||Hortícolas protegidos|TOMATE|0.51
2018|1|1||Hortícolas protegidos|TOMATE|0.47
2018|1|1||Hortícolas protegidos|TOMATE|0.44
2018|1|1||Hortícolas protegidos|TOMATE|0.42
2018|1|1||Hortícolas protegidos|TOMATE|0.19
2018|1|1||Hortícolas protegidos|TOMATE|0.58
2018|1|1||Hortícolas protegidos|TOMATE|0.32
2018|1|1||Hortícolas protegidos|TOMATE|1.0
2018|1|1||Hortícolas protegidos|TOMATE|1.76
2018|1|1||Hortícolas protegidos|TOMATE|0.21
2018|1|1||Hortícolas protegidos|TOMATE|1.19
2018|1|1||Hortícolas protegidos|TOMATE|0.61
2018|1|1||Hortícolas protegidos|TOMATE|1.31
2018|1|1||Hortícolas protegidos|TOMATE|1.42
2018|1|1||Hortícolas protegidos|TOMATE|0.64
2018|1|1||Hortícolas protegidos|TOMATE|0.39
2018|1|1||Hortícolas protegidos|TOMATE|0.61
2018|1|1||Hortícolas protegidos|TOMATE|0.44
2018|1|1||Hortícolas protegidos|TOMATE|0.26
2018|1|1||Hortícolas protegidos|TOMATE|0.48
2018|1|1||Hortícolas protegidos|TOMATE|1.26
2018|1|1||Hortícolas protegidos|TOMATE|0.43
2018|1|1||Hortícolas protegidos|TOMATE|0.9
2018|1|1||Hortícolas protegidos|TOMATE|0.58
2018|1|1||Hortícolas protegidos|TOMATE|1.09
2018|1|1||Hortícolas protegidos|TOMATE|1.02
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.22
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.58
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.79
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.64
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.82
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.58
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.64
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.79
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.49
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.67
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.72
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.24
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.24
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.65
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.76
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.5
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.74
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.66
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.86
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.29
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.6
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.62
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.72
2018|1|1||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.88
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.33
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.71
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.34
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.76
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.71
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.33
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.32
2018|1|1||Hortícolas al aire libre|ZANAHORIA|0.76
2018|1|2||Frutales no cítricos|AGUACATE|3.9
2018|1|2||Frutales no cítricos|AGUACATE|1.19
2018|1|2||Frutales no cítricos|AGUACATE|0.36
2018|1|2||Frutales no cítricos|AGUACATE|0.88
2018|1|2||Frutales no cítricos|AGUACATE|1.86
2018|1|2||Frutales no cítricos|AGUACATE|0.75
2018|1|2||Frutales no cítricos|AGUACATE|1.41
2018|1|2||Frutales no cítricos|AGUACATE|2.97
2018|1|2||Frutales no cítricos|AGUACATE|1.66
2018|1|2||Frutales no cítricos|AGUACATE|2.54
2018|1|2||Frutales no cítricos|AGUACATE|1.46
2018|1|2||Frutales no cítricos|AGUACATE|0.67
2018|1|2||Frutales no cítricos|AGUACATE|1.44
2018|1|2||Hortícolas al aire libre|AJO|1.83
2018|1|2||Frutales de cáscara|ALMENDRA|5.4
2018|1|2||Frutales de cáscara|ALMENDRA|5.19
2018|1|2||Frutales de cáscara|ALMENDRA|4.5
2018|1|2||Frutos rojos|ARANDANO|7.79
2018|1|2||Hortícolas protegidos|BERENJENA|1.18
2018|1|2||Hortícolas protegidos|BERENJENA|0.96
2018|1|2||Hortícolas protegidos|BERENJENA|0.38
2018|1|2||Hortícolas protegidos|BERENJENA|0.92
2018|1|2||Hortícolas protegidos|BERENJENA|0.24
2018|1|2||Hortícolas protegidos|BERENJENA|0.26
2018|1|2||Hortícolas protegidos|BERENJENA|0.49
2018|1|2||Hortícolas protegidos|BERENJENA|0.23
2018|1|2||Hortícolas protegidos|BERENJENA|0.47
2018|1|2||Hortícolas protegidos ecológicos|BERENJENA (ECO)|1.19
2018|1|2||Hortícolas protegidos|CALABACIN|0.71
2018|1|2||Hortícolas protegidos|CALABACIN|0.65
2018|1|2||Hortícolas protegidos|CALABACIN|0.09
2018|1|2||Hortícolas protegidos|CALABACIN|0.51
2018|1|2||Hortícolas protegidos|CALABACIN|0.24
2018|1|2||Hortícolas protegidos|CALABACIN|0.54
2018|1|2||Hortícolas protegidos ecológicos|CALABACIN (ECO)|1.46
2018|1|2||Hortícolas al aire libre|CEBOLLA|0.38
2018|1|2||Frutales no cítricos|CHIRIMOYA|0.91
2018|1|2||Frutales no cítricos|CHIRIMOYA|1.75
2018|1|2||Frutales no cítricos|CHIRIMOYA|2.12
2018|1|2||Frutales no cítricos|CHIRIMOYA|2.94
2018|1|2||Hortícolas al aire libre|ESPARRAGO|6.82
2018|1|2||Frutos rojos|FRAMBUESA|7.9
2018|1|2||Frutos rojos|FRESÓN|2.7
2018|1|2||Frutos rojos|FRESÓN|2.24
2018|1|2||Frutos rojos|FRESÓN|3.27
2018|1|2||Hortícolas protegidos|JUDIA VERDE|3.25
2018|1|2||Hortícolas protegidos|JUDIA VERDE|1.1
2018|1|2||Hortícolas protegidos|JUDIA VERDE|2.36
2018|1|2||Hortícolas protegidos|JUDIA VERDE|0.84
2018|1|2||Hortícolas protegidos|JUDIA VERDE|2.05
2018|1|2||Hortícolas protegidos|JUDIA VERDE|2.9
2018|1|2||Hortícolas protegidos|JUDIA VERDE|4.67
2018|1|2||Hortícolas protegidos|JUDIA VERDE|2.49
2018|1|2||Hortícolas protegidos|JUDIA VERDE|2.73
2018|1|2||Hortícolas al aire libre|LECHUGA|0.9
2018|1|2||Citricos|LIMON|1.01
2018|1|2||Citricos|MANDARINA|0.94
2018|1|2||Frutales no cítricos|MANGO|3.28
2018|1|2||Hortícolas protegidos|MELON|1.15
2018|1|2||Citricos|NARANJA|0.84
2018|1|2||Hortícolas protegidos|PEPINO|0.21
2018|1|2||Hortícolas protegidos|PEPINO|1.23
2018|1|2||Hortícolas protegidos|PEPINO|0.62
2018|1|2||Hortícolas protegidos|PEPINO|0.49
2018|1|2||Hortícolas protegidos|PEPINO|0.71
2018|1|2||Hortícolas protegidos|PEPINO|0.9
2018|1|2||Hortícolas protegidos|PEPINO|0.28
2018|1|2||Hortícolas protegidos|PEPINO|0.95
2018|1|2||Hortícolas protegidos|PEPINO|0.71
2018|1|2||Hortícolas protegidos|PEPINO|0.49
2018|1|2||Hortícolas protegidos|PEPINO|1.66
2018|1|2||Hortícolas protegidos|PEPINO|0.8
2018|1|2||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.69
2018|1|2||Hortícolas protegidos|PIMIENTO|1.32
2018|1|2||Hortícolas protegidos|PIMIENTO|1.42
2018|1|2||Hortícolas protegidos|PIMIENTO|0.56
2018|1|2||Hortícolas protegidos|PIMIENTO|1.35
2018|1|2||Hortícolas protegidos|PIMIENTO|0.46
2018|1|2||Hortícolas protegidos|PIMIENTO|1.4
2018|1|2||Hortícolas protegidos|PIMIENTO|0.32
2018|1|2||Hortícolas protegidos|PIMIENTO|1.88
2018|1|2||Hortícolas protegidos|PIMIENTO|0.28
2018|1|2||Hortícolas protegidos|PIMIENTO|1.56
2018|1|2||Hortícolas protegidos|PIMIENTO|0.2
2018|1|2||Hortícolas protegidos|PIMIENTO|0.38
2018|1|2||Hortícolas protegidos|PIMIENTO|0.95
2018|1|2||Hortícolas protegidos|PIMIENTO|0.86
2018|1|2||Hortícolas protegidos|PIMIENTO|0.42
2018|1|2||Hortícolas protegidos|PIMIENTO|0.59
2018|1|2||Hortícolas protegidos|PIMIENTO|0.96
2018|1|2||Hortícolas protegidos|PIMIENTO|0.57
2018|1|2||Hortícolas protegidos|PIMIENTO|0.88
2018|1|2||Hortícolas protegidos|PIMIENTO|1.01
2018|1|2||Hortícolas protegidos|PIMIENTO|0.93
2018|1|2||Hortícolas protegidos|PIMIENTO|0.54
2018|1|2||Hortícolas protegidos|PIMIENTO|0.87
2018|1|2||Hortícolas protegidos|PIMIENTO|0.4
2018|1|2||Hortícolas protegidos|PIMIENTO|0.92
2018|1|2||Hortícolas protegidos|PIMIENTO|1.07
2018|1|2||Hortícolas protegidos|PIMIENTO|0.28
2018|1|2||Hortícolas protegidos|PIMIENTO|0.35
2018|1|2||Hortícolas protegidos|PIMIENTO|0.57
2018|1|2||Hortícolas protegidos|PIMIENTO|0.25
2018|1|2||Hortícolas protegidos|PIMIENTO|0.71
2018|1|2||Hortícolas protegidos|PIMIENTO|1.16
2018|1|2||Hortícolas protegidos|PIMIENTO|0.25
2018|1|2||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.51
2018|1|2||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.45
2018|1|2||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.06
2018|1|2||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.8
2018|1|2||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.36
2018|1|2||Citricos|POMELO|1.05
2018|1|2||Hortícolas protegidos|SANDIA|0.84
2018|1|2||Hortícolas protegidos|TOMATE|0.45
2018|1|2||Hortícolas protegidos|TOMATE|0.2
2018|1|2||Hortícolas protegidos|TOMATE|0.47
2018|1|2||Hortícolas protegidos|TOMATE|0.87
2018|1|2||Hortícolas protegidos|TOMATE|0.57
2018|1|2||Hortícolas protegidos|TOMATE|1.04
2018|1|2||Hortícolas protegidos|TOMATE|1.04
2018|1|2||Hortícolas protegidos|TOMATE|0.44
2018|1|2||Hortícolas protegidos|TOMATE|0.55
2018|1|2||Hortícolas protegidos|TOMATE|1.49
2018|1|2||Hortícolas protegidos|TOMATE|1.34
2018|1|2||Hortícolas protegidos|TOMATE|1.32
2018|1|2||Hortícolas protegidos|TOMATE|0.73
2018|1|2||Hortícolas protegidos|TOMATE|1.19
2018|1|2||Hortícolas protegidos|TOMATE|1.82
2018|1|2||Hortícolas protegidos|TOMATE|0.33
2018|1|2||Hortícolas protegidos|TOMATE|0.38
2018|1|2||Hortícolas protegidos|TOMATE|0.24
2018|1|2||Hortícolas protegidos|TOMATE|0.44
2018|1|2||Hortícolas protegidos|TOMATE|0.54
2018|1|2||Hortícolas protegidos|TOMATE|0.28
2018|1|2||Hortícolas protegidos|TOMATE|1.0
2018|1|2||Hortícolas protegidos|TOMATE|0.47
2018|1|2||Hortícolas protegidos|TOMATE|0.53
2018|1|2||Hortícolas protegidos|TOMATE|0.5
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.35
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.8
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.9
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.45
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.75
2018|1|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.6
2018|1|2||Hortícolas al aire libre|ZANAHORIA|0.33
2018|1|2||Hortícolas al aire libre|ZANAHORIA|0.71
2018|2|2||Frutales no cítricos|AGUACATE|0.3
2018|2|2||Frutales no cítricos|AGUACATE|0.85
2018|2|2||Frutales no cítricos|AGUACATE|1.84
2018|2|2||Frutales no cítricos|AGUACATE|0.8
2018|2|2||Frutales no cítricos|AGUACATE|1.55
2018|2|2||Frutales no cítricos|AGUACATE|3.0
2018|2|2||Frutales no cítricos|AGUACATE|1.74
2018|2|2||Frutales no cítricos|AGUACATE|2.74
2018|2|2||Frutales no cítricos|AGUACATE|1.69
2018|2|2||Frutales no cítricos|AGUACATE|0.87
2018|2|2||Frutales no cítricos|AGUACATE|1.55
2018|2|2||Frutales no cítricos|AGUACATE|1.2
2018|2|2||Frutales no cítricos|AGUACATE|4.05
2018|2|2||Frutales no cítricos|AGUACATE|3.81
2018|2|2||Frutales no cítricos|AGUACATE|1.53
2018|2|2||Frutales no cítricos|AGUACATE|0.64
2018|2|2||Frutales no cítricos|AGUACATE|1.33
2018|2|2||Frutales no cítricos|AGUACATE|3.05
2018|2|2||Frutales no cítricos|AGUACATE|1.85
2018|2|2||Frutales no cítricos|AGUACATE|2.67
2018|2|2||Frutales no cítricos|AGUACATE|1.93
2018|2|2||Frutales no cítricos|AGUACATE|0.92
2018|2|2||Frutales no cítricos|AGUACATE|1.81
2018|2|2||Frutales no cítricos|AGUACATE|3.94
2018|2|2||Frutales no cítricos|AGUACATE|1.1
2018|2|2||Frutales no cítricos|AGUACATE|0.3
2018|2|2||Frutales no cítricos|AGUACATE|0.99
2018|2|2||Frutales no cítricos|AGUACATE|1.88
2018|2|2||Frutales no cítricos|AGUACATE|0.77
2018|2|2||Frutales no cítricos|AGUACATE|1.39
2018|2|2||Frutales no cítricos|AGUACATE|3.02
2018|2|2||Frutales no cítricos|AGUACATE|1.78
2018|2|2||Frutales no cítricos|AGUACATE|2.77
2018|2|2||Frutales no cítricos|AGUACATE|1.9
2018|2|2||Frutales no cítricos|AGUACATE|0.84
2018|2|2||Frutales no cítricos|AGUACATE|1.48
2018|2|2||Hortícolas al aire libre|AJO|1.69
2018|2|2||Hortícolas al aire libre|AJO|1.68
2018|2|2||Hortícolas al aire libre|AJO|1.8
2018|2|2||Frutales de cáscara|ALMENDRA|4.56
2018|2|2||Frutales de cáscara|ALMENDRA|4.9
2018|2|2||Frutales de cáscara|ALMENDRA|5.31
2018|2|2||Frutales de cáscara|ALMENDRA|5.29
2018|2|2||Frutales de cáscara|ALMENDRA|4.62
2018|2|2||Frutales de cáscara|ALMENDRA|4.33
2018|2|2||Frutos rojos|ARANDANO|8.0
2018|2|2||Frutos rojos|ARANDANO|7.5
2018|2|2||Frutos rojos|ARANDANO|7.88
2018|2|2||Hortícolas protegidos|BERENJENA|0.3
2018|2|2||Hortícolas protegidos|BERENJENA|0.81
2018|2|2||Hortícolas protegidos|BERENJENA|1.15
2018|2|2||Hortícolas protegidos|BERENJENA|0.83
2018|2|2||Hortícolas protegidos|BERENJENA|1.16
2018|2|2||Hortícolas protegidos|BERENJENA|0.53
2018|2|2||Hortícolas protegidos|BERENJENA|1.11
2018|2|2||Hortícolas protegidos|BERENJENA|0.29
2018|2|2||Hortícolas protegidos|BERENJENA|1.18
2018|2|2||Hortícolas protegidos|BERENJENA|0.62
2018|2|2||Hortícolas protegidos|BERENJENA|0.23
2018|2|2||Hortícolas protegidos|BERENJENA|1.19
2018|2|2||Hortícolas protegidos|BERENJENA|0.53
2018|2|2||Hortícolas protegidos|BERENJENA|1.26
2018|2|2||Hortícolas protegidos|BERENJENA|0.18
2018|2|2||Hortícolas protegidos|BERENJENA|0.67
2018|2|2||Hortícolas protegidos|BERENJENA|1.42
2018|2|2||Hortícolas protegidos|BERENJENA|1.27
2018|2|2||Hortícolas protegidos|BERENJENA|0.74
2018|2|2||Hortícolas protegidos|BERENJENA|0.24
2018|2|2||Hortícolas protegidos|BERENJENA|0.79
2018|2|2||Hortícolas protegidos|BERENJENA|0.24
2018|2|2||Hortícolas protegidos|BERENJENA|1.34
2018|2|2||Hortícolas protegidos|BERENJENA|0.65
2018|2|2||Hortícolas protegidos ecológicos|BERENJENA (ECO)|1.1
2018|2|2||Hortícolas protegidos ecológicos|BERENJENA (ECO)|1.18
2018|2|2||Hortícolas protegidos ecológicos|BERENJENA (ECO)|1.1
2018|2|2||Hortícolas protegidos|CALABACIN|0.9
2018|2|2||Hortícolas protegidos|CALABACIN|0.4
2018|2|2||Hortícolas protegidos|CALABACIN|0.96
2018|2|2||Hortícolas protegidos|CALABACIN|0.2
2018|2|2||Hortícolas protegidos|CALABACIN|1.05
2018|2|2||Hortícolas protegidos|CALABACIN|0.87
2018|2|2||Hortícolas protegidos|CALABACIN|0.47
2018|2|2||Hortícolas protegidos|CALABACIN|1.11
2018|2|2||Hortícolas protegidos|CALABACIN|0.6
2018|2|2||Hortícolas protegidos|CALABACIN|0.09
2018|2|2||Hortícolas protegidos|CALABACIN|0.48
2018|2|2||Hortícolas protegidos|CALABACIN|0.23
2018|2|2||Hortícolas protegidos|CALABACIN|0.44
2018|2|2||Hortícolas protegidos|CALABACIN|0.18
2018|2|2||Hortícolas protegidos|CALABACIN|0.58
2018|2|2||Hortícolas protegidos|CALABACIN|0.43
2018|2|2||Hortícolas protegidos|CALABACIN|0.09
2018|2|2||Hortícolas protegidos|CALABACIN|0.86
2018|2|2||Hortícolas protegidos ecológicos|CALABACIN (ECO)|1.43
2018|2|2||Hortícolas protegidos ecológicos|CALABACIN (ECO)|1.23
2018|2|2||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.97
2018|2|2||Hortícolas al aire libre|CEBOLLA|0.35
2018|2|2||Hortícolas al aire libre|CEBOLLA|0.34
2018|2|2||Hortícolas al aire libre|CEBOLLA|0.38
2018|2|2||Frutales no cítricos|CHIRIMOYA|3.09
2018|2|2||Frutales no cítricos|CHIRIMOYA|2.14
2018|2|2||Frutales no cítricos|CHIRIMOYA|1.78
2018|2|2||Frutales no cítricos|CHIRIMOYA|0.93
2018|2|2||Frutales no cítricos|CHIRIMOYA|1.85
2018|2|2||Frutales no cítricos|CHIRIMOYA|3.19
2018|2|2||Frutales no cítricos|CHIRIMOYA|2.13
2018|2|2||Frutales no cítricos|CHIRIMOYA|1.76
2018|2|2||Frutales no cítricos|CHIRIMOYA|0.96
2018|2|2||Frutales no cítricos|CHIRIMOYA|2.88
2018|2|2||Frutales no cítricos|CHIRIMOYA|0.89
2018|2|2||Frutales no cítricos|CHIRIMOYA|1.79
2018|2|2||Frutales no cítricos|CHIRIMOYA|2.14
2018|2|2||Hortícolas al aire libre|ESPARRAGO|6.28
2018|2|2||Hortícolas al aire libre|ESPARRAGO|2.99
2018|2|2||Hortícolas al aire libre|ESPARRAGO|6.35
2018|2|2||Hortícolas al aire libre|ESPARRAGO|6.49
2018|2|2||Frutos rojos|FRAMBUESA|7.89
2018|2|2||Frutos rojos|FRAMBUESA|7.73
2018|2|2||Frutos rojos|FRAMBUESA|7.4
2018|2|2||Frutos rojos|FRESÓN|3.17
2018|2|2||Frutos rojos|FRESÓN|2.57
2018|2|2||Frutos rojos|FRESÓN|2.33
2018|2|2||Frutos rojos|FRESÓN|2.2
2018|2|2||Frutos rojos|FRESÓN|2.45
2018|2|2||Frutos rojos|FRESÓN|1.77
2018|2|2||Frutos rojos|FRESÓN|3.32
2018|2|2||Frutos rojos|FRESÓN|2.18
2018|2|2||Frutos rojos|FRESÓN|2.65
2018|2|2||Hortícolas protegidos|JUDIA VERDE|3.14
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.38
2018|2|2||Hortícolas protegidos|JUDIA VERDE|3.51
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.89
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.83
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.46
2018|2|2||Hortícolas protegidos|JUDIA VERDE|6.44
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.36
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.74
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.37
2018|2|2||Hortícolas protegidos|JUDIA VERDE|3.02
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.63
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.75
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.5
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.68
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.45
2018|2|2||Hortícolas protegidos|JUDIA VERDE|6.25
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.19
2018|2|2||Hortícolas protegidos|JUDIA VERDE|1.29
2018|2|2||Hortícolas protegidos|JUDIA VERDE|3.32
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.2
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.81
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.01
2018|2|2||Hortícolas protegidos|JUDIA VERDE|3.77
2018|2|2||Hortícolas protegidos|JUDIA VERDE|5.77
2018|2|2||Hortícolas protegidos|JUDIA VERDE|2.94
2018|2|2||Hortícolas protegidos|JUDIA VERDE|0.54
2018|2|2||Hortícolas al aire libre|LECHUGA|0.82
2018|2|2||Hortícolas al aire libre|LECHUGA|0.85
2018|2|2||Hortícolas al aire libre|LECHUGA|0.76
2018|2|2||Citricos|LIMON|1.03
2018|2|2||Citricos|LIMON|0.9
2018|2|2||Citricos|LIMON|1.02
2018|2|2||Citricos|MANDARINA|0.97
2018|2|2||Citricos|MANDARINA|0.97
2018|2|2||Citricos|MANDARINA|0.98
2018|2|2||Frutales no cítricos|MANGO|3.44
2018|2|2||Frutales no cítricos|MANGO|4.59
2018|2|2||Frutales no cítricos|MANGO|3.39
2018|2|2||Hortícolas protegidos|MELON|1.21
2018|2|2||Hortícolas protegidos|MELON|1.11
2018|2|2||Hortícolas protegidos|MELON|1.11
2018|2|2||Citricos|NARANJA|0.8
2018|2|2||Citricos|NARANJA|0.79
2018|2|2||Citricos|NARANJA|0.78
2018|2|2||Hortícolas protegidos|PEPINO|0.62
2018|2|2||Hortícolas protegidos|PEPINO|0.39
2018|2|2||Hortícolas protegidos|PEPINO|0.7
2018|2|2||Hortícolas protegidos|PEPINO|0.94
2018|2|2||Hortícolas protegidos|PEPINO|0.32
2018|2|2||Hortícolas protegidos|PEPINO|1.21
2018|2|2||Hortícolas protegidos|PEPINO|0.57
2018|2|2||Hortícolas protegidos|PEPINO|0.22
2018|2|2||Hortícolas protegidos|PEPINO|0.68
2018|2|2||Hortícolas protegidos|PEPINO|0.27
2018|2|2||Hortícolas protegidos|PEPINO|0.51
2018|2|2||Hortícolas protegidos|PEPINO|1.13
2018|2|2||Hortícolas protegidos|PEPINO|0.75
2018|2|2||Hortícolas protegidos|PEPINO|0.7
2018|2|2||Hortícolas protegidos|PEPINO|0.47
2018|2|2||Hortícolas protegidos|PEPINO|0.78
2018|2|2||Hortícolas protegidos|PEPINO|0.22
2018|2|2||Hortícolas protegidos|PEPINO|1.68
2018|2|2||Hortícolas protegidos|PEPINO|1.05
2018|2|2||Hortícolas protegidos|PEPINO|0.17
2018|2|2||Hortícolas protegidos|PEPINO|1.44
2018|2|2||Hortícolas protegidos|PEPINO|0.9
2018|2|2||Hortícolas protegidos|PEPINO|0.57
2018|2|2||Hortícolas protegidos|PEPINO|0.8
2018|2|2||Hortícolas protegidos|PEPINO|0.81
2018|2|2||Hortícolas protegidos|PEPINO|0.55
2018|2|2||Hortícolas protegidos|PEPINO|0.9
2018|2|2||Hortícolas protegidos|PEPINO|1.76
2018|2|2||Hortícolas protegidos|PEPINO|0.17
2018|2|2||Hortícolas protegidos|PEPINO|0.6
2018|2|2||Hortícolas protegidos|PEPINO|0.3
2018|2|2||Hortícolas protegidos|PEPINO|0.92
2018|2|2||Hortícolas protegidos|PEPINO|0.68
2018|2|2||Hortícolas protegidos|PEPINO|0.47
2018|2|2||Hortícolas protegidos|PEPINO|1.02
2018|2|2||Hortícolas protegidos|PEPINO|1.19
2018|2|2||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.64
2018|2|2||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.52
2018|2|2||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.64
2018|2|2||Hortícolas protegidos|PIMIENTO|1.49
2018|2|2||Hortícolas protegidos|PIMIENTO|1.18
2018|2|2||Hortícolas protegidos|PIMIENTO|0.42
2018|2|2||Hortícolas protegidos|PIMIENTO|1.28
